Day,Month,Year,Price,Open,High,Low,Nifty Vol,Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilVolume,OilChg,FII_BUY,FII_SELL,FII_NET,DII_BUY,DII_SELL,DII_NET,Nifty_PE
9,3,2015,8756.75,8891.15,8891.3,8740.45,160330,-0.0203,15.8125,14.4375,16.0075,13.315,0.0952,7.74,7.74,7.74,7.74,0.0045,62.634,62.475,62.8,62.4,0.0028,50,49.6,50.79,49.25,409.88,0.0079,5751.95,4913.65,838.3,1486.23,1521.54,-35.31,23.48
5,3,2015,8937.75,8929.4,8957.55,8849.35,165080,0.0017,14.4375,15.1975,15.2475,13.97,-0.05,7.705,7.705,7.705,7.705,0.0026,62.381,62.309,62.43,62.16,0.0012,50.76,51.62,52.4,50.61,370.95,-0.0149,4895.44,4815.6,79.84,1704.37,1897.91,-193.54,23.90
4,3,2015,8922.65,9109.15,9119.2,8893.95,256060,-0.0082,15.1975,15.4925,15.4925,14.2975,-0.019,7.685,7.685,7.685,7.685,-0.0089,62.309,61.819,62.391,61.659,0.0079,51.53,50.61,51.99,49.6,463.99,0.02,7641.74,4855.5,2786.24,2638.94,2622.05,16.89,23.86
3,3,2015,8996.25,8962.85,9008.4,8925.55,183250,0.0044,15.4925,15.8475,15.9475,14.98,-0.0224,7.754,7.754,7.754,7.754,0.0017,61.819,61.862,61.972,61.772,-0.0007,50.52,49.8,50.83,49.45,370.6,0.0188,5732.55,4959.63,772.92,1573.84,1877.72,-303.88,24.06
2,3,2015,8956.75,8953.85,8972.35,8885.45,224770,0.0062,15.8475,16.97,16.97,15.7425,-0.0661,7.741,7.741,7.741,7.741,0.0022,61.862,61.713,62,61.675,0.0033,49.59,49.45,51.04,48.71,427.18,-0.0034,6704.11,6279.32,424.79,2358.82,2178.47,180.35,23.95
27,2,2015,8844.6,8729.5,8856.95,8717.45,257230,0.0185,19.57,20.58,20.58,19.3,-0.0491,7.724,7.724,7.724,7.724,-0.0018,61.659,61.744,61.92,61.658,-0.0012,49.76,48.97,49.94,48.46,399.49,0.033,9894.75,7937.65,1957.1,3072.13,3564.06,-491.93,23.65
26,2,2015,8683.85,8779,8786.05,8669.45,224180,-0.0095,20.58,20.775,21.235,19.9425,-0.0094,7.738,7.738,7.738,7.738,0.0042,61.731,61.871,62,61.675,-0.0021,48.17,51,51.22,47.8,459.58,-0.0553,8397.27,6085.12,2312.15,2908.33,2567.54,340.79,23.22
25,2,2015,8767.25,8801.9,8840.65,8751.4,139410,0.0006,20.775,21.55,21.55,20.215,-0.036,7.706,7.706,7.706,7.706,-0.0013,61.862,62.09,62.113,61.84,-0.005,50.99,49.16,51.28,48.43,429.52,0.0347,4764.43,4248.37,516.06,1737.36,1717.66,19.7,23.44
24,2,2015,8762.1,8772.9,8800.5,8726.75,154370,0.0008,21.55,21.6325,22.0675,20.9175,-0.0038,7.716,7.716,7.716,7.716,0.0018,62.17,62.172,62.36,62.07,0.0001,49.28,49.42,50.33,48.68,293.1,-0.0034,5482.29,4785.01,697.28,1346.92,1493.9,-146.98,23.43
23,2,2015,8754.95,8856.85,8869,8736.1,143930,-0.0089,21.6325,21.2675,22.02,19.405,0.0172,7.702,7.702,7.702,7.702,0.0009,62.163,62.27,62.33,62.117,0.0009,49.45,50.75,50.99,48.67,475.38,-0.0177,4709.67,4107.76,601.91,1521.89,1685.68,-163.79,23.41
20,2,2015,8833.6,8895.5,8899.95,8816.3,203720,-0.0069,21.2675,20.3975,21.2675,19.235,0.0427,7.695,7.695,7.695,7.695,-0.0019,62.109,62.14,62.29,62.108,-0.0005,50.34,51.24,51.85,49.91,30.66,-0.016,3319.02,3408.43,-89.41,1722.37,1517.52,204.85,23.62
19,2,2015,8895.3,8883.05,8913.45,8794.45,219870,0.003,20.3975,20.9125,21.9075,19.4025,-0.0246,7.71,7.71,7.71,7.71,0.0003,62.138,62.064,62.17,62.03,0.0013,51.16,50.55,52.14,49.15,125.21,-0.0188,5018.54,3475.84,1542.7,1498.5,1694.24,-195.74,23.76
18,2,2015,8869.1,8811.55,8894.3,8808.9,152150,0.0068,20.9125,20.825,21.6475,18.6525,0.0042,7.708,7.708,7.708,7.708,0.0001,62.057,62.157,62.361,62.005,-0.0016,52.14,53.24,53.41,50.32,257.48,-0.026,6540.83,4352.87,2187.96,2181.18,1853.31,327.87,23.28
16,2,2015,8809.35,8831.4,8870.1,8793.4,140640,0.0004,20.825,20.1025,21.1175,17.475,0.0359,7.707,7.707,7.707,7.707,0.0013,62.105,62.114,62.25,62.07,0.0005,53.61,54.04,54.08,52.92,0,-0.0082,3707.54,3890.34,-182.8,1525.22,1244.45,280.77,23.22
13,2,2015,8805.5,8741.5,8822.1,8729.65,228810,0.0108,20.1025,20.1575,20.4475,16.98,-0.0027,7.697,7.697,7.697,7.697,-0.0059,62.076,62.14,62.224,62.02,-0.0012,52.78,51.35,53.43,51.03,437.07,0.0307,4589.36,4199.1,390.26,2454.14,2358.32,95.82,23.31
12,2,2015,8711.55,8676.95,8732.55,8599.25,163680,0.0098,20.1575,20.5025,20.96,17.93,-0.0168,7.743,7.743,7.743,7.743,0.0014,62.15,62.382,62.54,62.028,-0.0037,51.21,49.42,51.6,49.14,563.66,0.0485,4296.42,4702.7,-406.28,2143.62,1438.09,705.53,23.07
11,2,2015,8627.4,8603.3,8651.95,8593.65,166560,0.0072,20.5025,21.1925,21.5075,18.535,-0.0326,7.732,7.732,7.732,7.732,0.0005,62.382,62.327,62.433,62.12,0.0009,48.84,50.98,51.14,48.05,519.27,-0.0236,3933.66,4304.93,-371.27,1674.69,1527.2,147.49,22.85
10,2,2015,8565.55,8478.1,8646.25,8470.5,202300,0.0046,21.1925,22.015,22.015,19.85,-0.0374,7.728,7.728,7.728,7.728,0,62.327,62.161,62.374,61.93,0.0029,50.02,52.43,52.65,49.86,501.7,-0.0537,4328.7,5589.89,-1261.19,2442.08,1590.76,851.32,22.69
9,2,2015,8526.35,8584.4,8605.55,8516.35,151330,-0.0156,22.015,20.685,22.1225,18.5875,0.0643,7.728,7.728,7.728,7.728,0.0036,62.149,62.058,62.22,61.95,0.0029,52.86,52.01,53.99,51.65,536.36,0.0226,3163.41,3823.71,-660.3,1651,1181.45,469.55,22.59
6,2,2015,8661.05,8696.85,8726.2,8645.55,176550,-0.0058,20.685,20.615,21.24,18.72,0.0034,7.7,7.7,7.7,7.7,0.0001,61.97,61.703,62.025,61.665,0.0042,51.69,50.86,53.16,50.72,584.98,0.024,4126.53,4222.98,-96.45,1339.04,1223.55,115.49,22.44
5,2,2015,8711.7,8733.1,8838.45,8683.65,179010,-0.0014,20.615,20.05,20.89,18.26,0.0282,7.699,7.699,7.699,7.699,-0.0023,61.709,61.842,61.95,61.678,-0.0022,50.48,48.67,52.1,47.36,596.85,0.0419,4533.69,4561.12,-27.43,2318.25,1992.64,325.61,22.57
4,2,2015,8723.7,8789.15,8792.85,8704.4,201250,-0.0038,20.05,19.8075,20.2925,17.9725,0.0122,7.717,7.717,7.717,7.717,-0.0013,61.842,61.596,61.91,61.565,0.004,48.45,51.67,52.56,47.95,577.52,-0.0867,5057.23,5141.03,-83.8,1653.42,1725.77,-72.35,22.53
3,2,2015,8756.55,8823.15,8837.3,8726.65,208670,-0.0046,19.8075,20.405,20.48,19.0025,-0.0293,7.727,7.727,7.727,7.727,0.0098,61.596,61.721,61.85,61.565,-0.002,53.05,49.79,54.24,49.69,644.92,0.0702,5723.76,5988.11,-264.35,1966.33,2103.64,-137.31,22.42
2,2,2015,8797.4,8802.5,8840.8,8751.1,216560,-0.0013,20.405,20.1725,21.365,19.855,0.0115,7.652,7.652,7.652,7.652,-0.0053,61.719,62.005,62.085,61.645,-0.0049,49.57,47.59,50.56,46.67,511.41,0.0276,5639.15,6269.12,-629.97,1747.14,1971.21,-224.07,22.51
30,1,2015,8808.9,8996.6,8996.6,8775.1,275590,-0.016,20.1725,19.4325,21.21,18.325,0.0381,7.691,7.691,7.691,7.691,-0.0026,62.02,61.807,62.035,61.71,0.0035,48.24,44.63,48.35,44.31,454.14,0.0833,6145.72,6917.27,-771.55,2281.99,2319.59,-37.6,22.48
29,1,2015,8952.35,8901.5,8966.65,8861.25,264250,0.0043,19.4325,19.77,20.5675,17.7025,-0.0171,7.711,7.711,7.711,7.711,0.0008,61.801,61.44,61.981,61.43,0.0072,44.53,44.43,44.96,43.58,300.73,0.0018,8753.64,7029.87,1723.77,2122.29,3802.38,-1680.09,22.84
28,1,2015,8914.3,8902.75,8985.05,8874.05,190810,0.0004,19.77,18.085,20.145,17.62,0.0932,7.705,7.705,7.705,7.705,0.0001,61.358,61.515,61.54,61.27,-0.0008,44.45,45.83,45.83,44.08,365.44,-0.0385,7236.15,5512.98,1723.17,1437,2729.7,-1292.7,22.67
27,1,2015,8910.5,8871.35,8925.05,8825.45,192010,0.0085,18.085,17.885,18.685,16.7775,0.0112,7.704,7.704,7.704,7.704,0,61.41,61.48,61.525,61.355,-0.0011,46.23,45.13,46.55,44.81,313.14,0.0239,7816.2,6862.69,953.51,1449.09,2232.43,-783.34,22.67
23,1,2015,8835.6,8827.95,8866.4,8795.4,197120,0.0085,17.885,18.565,18.74,13.46,-0.0366,7.704,7.704,7.704,7.704,-0.001,61.44,61.45,61.615,61.373,-0.0027,45.59,46.63,47.76,45.21,374.29,-0.0155,7171.82,5151.84,2019.98,1320.15,2620.11,-1299.96,22.48
22,1,2015,8761.4,8745.85,8774.15,8727,180910,0.0037,18.565,17.7125,18.7625,14.205,0.0481,7.712,7.712,7.712,7.712,0.0029,61.605,61.635,61.77,61.505,0.0007,46.31,47.35,49.09,45.87,426.83,-0.0308,5408.39,4815.6,592.79,1781.45,2359.98,-578.53,22.25
20,1,2015,8695.6,8575.1,8707.9,8574.5,158710,0.0169,17.2725,17.65,17.65,15.715,-0.0214,7.723,7.723,7.723,7.723,0,61.655,61.825,61.905,61.645,0.0002,46.39,48.69,48.77,45.89,49.74,-0.0291,4796,3520.41,1275.59,1517.7,2279.3,-761.6,22.16
19,1,2015,8550.7,8550.05,8570.95,8531.5,129350,0.0043,17.65,17.275,18.29,14.555,0.0217,7.723,7.723,7.723,7.723,0.0022,61.645,61.655,61.812,61.605,-0.0036,47.78,48.84,49.19,47.64,0,-0.0218,3695.66,3261.94,433.72,1373.33,1611.04,-237.71,21.80
16,1,2015,8513.8,8504.05,8530.75,8452.25,181370,0.0023,17.275,16.16,17.4975,14.86,0.069,7.706,7.706,7.706,7.706,0.0016,61.87,62.085,62.21,61.795,-0.0031,48.69,46.35,48.87,45.95,175.63,0.0528,6718.16,5618.23,1099.93,1417.6,2134.51,-716.91,21.75
15,1,2015,8494.15,8424.5,8527.1,8380.55,232140,0.0262,16.16,17.2475,17.2475,13.825,-0.0631,7.694,7.694,7.694,7.694,-0.01,62.065,61.885,62.105,61.485,-0.0005,46.25,48.6,51.27,46.07,478.34,-0.046,7405.38,5667.14,1738.24,2142.37,2669.64,-527.27,21.70
14,1,2015,8277.55,8307.25,8326.45,8236.65,150620,-0.0026,17.2475,16.4825,17.795,14.66,0.0464,7.772,7.772,7.772,7.772,0.0005,62.095,62.085,62.235,62.06,0.0019,48.48,46.16,48.91,45.01,510.25,0.0564,4248.3,4318.04,-69.74,1647.21,1871.19,-223.98,21.14
13,1,2015,8299.4,8346.15,8356.65,8267.9,129560,-0.0028,16.4825,16.11,16.81,14.5725,0.0231,7.768,7.768,7.768,7.768,-0.0056,61.98,62.1,62.195,61.97,-0.0015,45.89,45.69,46.79,44.2,476.54,-0.0039,5046.28,4811.19,235.09,1917.84,1871.78,46.06,21.21
12,1,2015,8323,8291.35,8332.6,8245.6,103150,0.0046,16.11,15.955,17.5475,14.3725,0.0097,7.812,7.812,7.812,7.812,-0.0041,62.075,62.355,62.355,62.065,-0.0045,46.07,48.19,48.19,45.62,394.95,-0.0474,3289.52,3044.57,244.95,1097.14,1428.32,-331.18,21.27
9,1,2015,8284.5,8285.45,8303.3,8190.8,152610,0.0061,15.955,16.4725,16.9075,14.4625,-0.0314,7.844,7.844,7.844,7.844,-0.002,62.355,62.5,62.52,62.3,-0.0051,48.36,48.92,49.61,47.16,421.01,-0.0088,4182.2,4480.19,-297.99,1876.92,1577.39,299.53,21.16
8,1,2015,8234.6,8191.4,8243.5,8167.3,143800,0.0164,16.4725,18.14,18.14,15.3825,-0.0919,7.86,7.86,7.86,7.86,0.0005,62.675,63.205,63.205,62.595,-0.0096,48.79,48.78,49.65,47.73,362.08,0.0029,4685.59,5152.37,-466.78,2174.4,1885.52,288.88,21.04
7,1,2015,8102.1,8118.65,8151.2,8065.45,164080,-0.0031,18.14,17.42,19.07,16.5025,0.0413,7.856,7.856,7.856,7.856,-0.0054,63.28,63.52,63.565,63.17,-0.0046,48.65,48,49.31,46.83,460.08,0.015,3290.56,4363.74,-1073.18,2265.73,1664.33,601.4,20.70
6,1,2015,8127.35,8325.3,8327.85,8111.35,172800,-0.03,17.42,14.1525,17.87,13.4575,0.2309,7.899,7.899,7.899,7.899,0.0009,63.575,63.375,63.625,63.315,0.0036,47.93,50,50.37,47.55,451.64,-0.0422,3138.11,4708.87,-1570.76,2646.3,1456.65,1189.65,20.76
5,1,2015,8378.4,8407.95,8445.6,8363.9,118160,-0.002,14.1525,13.795,14.405,13.1525,0.0259,7.892,7.892,7.892,7.892,0.0025,63.345,63.435,63.495,63.285,0.0009,50.04,52.61,52.73,49.68,375.78,-0.0503,2569.89,2097.89,472,1098.28,1674.02,-575.74,21.40
2,1,2015,8395.45,8288.7,8410.6,8288.7,101890,0.0135,13.795,15.025,15.025,13.4825,-0.0819,7.872,7.872,7.872,7.872,-0.001,63.285,63.445,63.502,63.255,-0.0011,52.69,53.76,55.11,52.03,268.71,-0.0344,2082.96,1823.14,259.82,1527.3,1457.52,69.78,21.45
1,1,2015,8284,8272.8,8294.7,8248.75,56560,0.0002,15.025,15.12,15.5075,14.755,-0.0063,7.88,7.88,7.88,7.88,0.0032,63.355,63.175,63.455,63.175,0.0051,54.56,53.73,54.85,53.72,0,0.0243,248.38,230.18,18.2,691.07,671.51,19.56,21.16
31,12,2014,8282.7,8243.9,8291,8243.75,84530,0.0042,15.12,14.8625,15.4025,14.6025,0.0173,7.855,7.855,7.855,7.855,-0.0023,63.035,63.315,63.39,63.035,-0.0055,53.27,53.87,54.02,52.44,233.52,-0.0157,2348.86,1867.78,481.08,1161.68,1192.23,-30.55,21.16
30,12,2014,8248.25,8260.3,8268.25,8220.55,77700,0.0002,14.8625,14.5825,15.2225,14.1425,0.0192,7.873,7.873,7.873,7.873,-0.0068,63.385,63.725,63.795,63.355,-0.0045,54.12,53.72,54.32,52.7,218.56,0.0095,1684.45,1406.53,277.92,971.74,810.87,160.87,21.07
29,12,2014,8246.3,8214.7,8279.15,8214.7,82090,0.0056,14.5825,14.645,15.0425,14.2175,-0.0043,7.927,7.927,7.927,7.927,-0.0068,63.67,63.665,63.715,63.625,0.0017,53.61,55.05,55.74,52.9,241.38,-0.0205,1419.14,1623.36,-204.22,1154.73,794.35,360.38,21.07
26,12,2014,8200.7,8204.8,8234.55,8147.95,75530,0.0033,14.645,15.07,16.355,14.3975,-0.0282,7.978,7.978,7.978,7.978,0.0023,63.562,63.455,63.69,63.455,0.0007,54.73,55.86,56.59,54.51,127.2,-0.0213,560.62,520.65,39.97,1060.03,642.74,417.29,20.95
24,12,2014,8174.1,8272.05,8286.4,8155.25,221910,-0.0112,15.07,15.2975,15.6125,14.3,-0.0149,7.96,7.96,7.96,7.96,0.0048,63.52,63.435,63.565,63.375,0.0013,55.84,56.8,57.15,55.07,174.97,-0.0224,5112.98,7921.25,-2808.27,2910.17,2401.08,509.09,20.88
23,12,2014,8267,8324.6,8364.75,8252.85,132190,-0.0068,15.2975,14.21,16.115,13.5475,0.0765,7.922,7.922,7.922,7.922,-0.004,63.44,63.31,63.51,63.25,0.0033,57.12,55.39,57.56,55.06,274,0.0337,2148.19,2593.12,-444.93,1845.54,1329.2,516.34,21.12
22,12,2014,8324,8255,8330.95,8228.2,139160,0.012,14.21,14.51,15.5775,14.0225,-0.0207,7.954,7.954,7.954,7.954,-0.0008,63.23,63.255,63.33,63.145,-0.0002,55.26,57.75,58.53,55.13,277.32,-0.0223,2540.92,2876.16,-335.24,1542.76,1153.64,389.12,21.27
19,12,2014,8225.2,8230.45,8263.45,8208.6,174800,0.0081,14.51,14.5975,14.775,11.845,-0.006,7.96,7.96,7.96,7.96,0.004,63.245,63.055,63.34,62.99,0.004,56.52,55.5,56.91,54.2,26.47,0.0445,5238.8,5907.65,-668.85,1928.5,1305.73,622.77,21.01
18,12,2014,8159.3,8138.9,8174.3,8084.9,162110,0.0161,14.5975,16.925,16.925,13.9725,-0.1375,7.928,7.928,7.928,7.928,-0.0051,62.99,63.36,63.4,62.985,-0.0084,54.11,55.83,58.73,54.05,106.32,-0.0418,3593.3,4468.19,-874.89,2126.21,1478.04,648.17,20.85
17,12,2014,8029.8,8041.2,8082,7961.35,216220,-0.0047,16.925,16.3075,19.0625,14.195,0.0379,7.969,7.969,7.969,7.969,-0.0023,63.525,63.53,63.89,63.45,-0.0021,56.47,55.5,58.98,54.21,351.98,0.0097,4459.02,6095.38,-1636.36,3180.47,1756.64,1423.83,20.51
16,12,2014,8067.6,8172.6,8189.35,8052.6,197340,-0.0185,16.3075,14.02,16.555,12.5725,0.1632,7.987,7.987,7.987,7.987,0.0198,63.66,62.915,63.66,62.815,0.0077,55.93,55.4,57.15,53.6,518.78,0.0004,4005.9,5253.14,-1247.24,2370.36,1835.76,534.6,20.61
15,12,2014,8219.6,8160.75,8242.4,8152.5,137140,-0.0005,14.02,13.7525,14.3275,12.565,0.0195,7.832,7.832,7.832,7.832,0.0001,63.175,62.21,63.175,62.21,0.0104,55.91,57.07,58.73,55.02,424.95,-0.0329,3296.78,3752.5,-455.72,1701.97,1565.95,136.02,21.00
12,12,2014,8224.1,8302,8321.9,8216.3,138080,-0.0083,13.7525,12.7725,13.91,11.5325,0.0767,7.83,7.83,7.83,7.83,-0.0046,62.525,62.26,62.535,62.21,0.0007,57.81,59.17,59.57,57.34,414.22,-0.0357,3220.62,4085.58,-864.96,1906.92,1583.51,323.41,21.01
11,12,2014,8292.9,8338.85,8348.3,8272.4,133860,-0.0075,12.7725,12.2425,12.9025,11.1875,0.0433,7.866,7.866,7.866,7.866,-0.0053,62.48,62.05,62.48,62.01,0.0059,59.95,61.12,61.68,58.96,392.49,-0.0162,3726.81,4535.08,-808.27,1668.07,1236.14,431.93,21.19
9,12,2014,8340.7,8439.3,8444.5,8330.5,146270,-0.0116,12.495,12.2075,13.0825,10.8225,0.0236,7.902,7.902,7.902,7.902,-0.0019,61.88,61.89,61.955,61.835,0.0009,63.82,63.01,64.2,62.25,322.8,0.0122,3661.31,3882.83,-221.52,1477.99,1823.37,-345.38,21.31
8,12,2014,8438.25,8538.65,8546.35,8432.25,163820,-0.0117,12.2075,11.95,12.6525,11.2275,0.0215,7.917,7.917,7.917,7.917,-0.0024,61.825,61.98,62.01,61.825,-0.0015,63.05,65.46,65.55,62.78,330.08,-0.0424,8206.6,3222,4984.6,2458.71,1428.06,1030.65,21.56
5,12,2014,8538.3,8584.25,8588.35,8523.9,143350,-0.003,11.95,12.445,12.445,11.325,-0.0398,7.936,7.936,7.936,7.936,-0.0039,61.918,61.845,61.918,61.78,0.0021,65.84,66.8,66.89,65.17,276.53,-0.0145,4071.22,4180.67,-109.45,1537.3,1371.25,166.05,21.81
4,12,2014,8564.4,8582.4,8626.95,8526.4,143480,0.0031,12.445,12.3675,12.635,10.715,0.0063,7.967,7.967,7.967,7.967,-0.0005,61.79,61.945,61.965,61.79,-0.0012,66.81,67.4,68.22,66.09,237.01,-0.0085,4043.19,3569.19,474,1236.04,1822.02,-585.98,21.87
3,12,2014,8537.65,8528.7,8546.95,8508.35,153200,0.0015,12.3675,12.395,12.6075,11.2875,-0.0022,7.971,7.971,7.971,7.971,0.0003,61.863,61.885,61.97,61.815,0.0011,67.38,67.6,68.23,66.8,293.48,0.0075,4758.37,4367.3,391.07,1976.4,2133.63,-157.23,21.81
2,12,2014,8524.7,8535.45,8560.2,8504.65,137390,-0.0036,12.395,13.2025,13.3325,12.205,-0.0612,7.969,7.969,7.969,7.969,-0.0112,61.795,61.905,62.02,61.795,-0.0026,66.88,69.24,69.32,66.67,360.3,-0.0307,3570.7,3463.88,106.82,1513.18,1553.6,-40.42,21.77
1,12,2014,8555.9,8605.1,8623,8545.15,151990,-0.0038,13.2025,12.8975,13.615,12.1975,0.0236,8.059,8.059,8.059,8.059,-0.0035,61.955,62.06,62.24,61.955,-0.0041,69,66,69.54,63.72,504.12,0.0431,4336.73,4349.09,-12.36,1572.33,2127.5,-555.17,21.85
28,11,2014,8588.25,8516.8,8617,8516.25,197220,0.0111,12.8975,12.7425,13.125,11.595,0.0122,8.087,8.087,8.087,8.087,-0.0074,62.21,61.815,62.25,61.765,0.0057,66.15,73.5,73.56,65.69,552.88,-0.035,5160.09,4224.23,935.86,2561.35,3000.66,-439.31,21.94
27,11,2014,8494.2,8477.8,8506.75,8456.35,194300,0.0022,12.7425,12.985,13.1175,11.65,-0.0187,8.147,8.147,8.147,8.147,0.0005,61.86,61.74,61.938,61.74,0.0011,68.55,73.54,73.55,67.77,0,-0.0698,5442.99,5053.26,389.73,2669.06,2332.21,336.85,21.70
26,11,2014,8475.75,8450.3,8500.3,8438.65,151920,0.0015,12.985,13.525,13.5375,10.6075,-0.0399,8.143,8.143,8.143,8.143,-0.0018,61.795,61.865,61.913,61.785,-0.0011,73.69,73.87,74.48,73.3,258.38,-0.0054,3517.53,3336.07,181.46,1696.37,2011.01,-314.64,21.65
25,11,2014,8463.1,8530.8,8535.35,8429.45,271910,-0.0079,13.525,13.0175,14.2475,11.4525,0.039,8.158,8.158,8.158,8.158,-0.0005,61.865,61.915,62.045,61.85,0.0001,74.09,75.51,76.58,73.71,294.45,-0.0223,13086.79,11917.85,1168.94,2030.27,2762.39,-732.12,21.61
24,11,2014,8530.15,8490.95,8534.65,8490.8,140660,0.0062,13.0175,13.8525,13.8525,9.3475,-0.0603,8.162,8.162,8.162,8.162,-0.0007,61.86,61.7,61.975,61.66,0.0015,75.78,76.62,77.02,75.45,194.75,-0.0095,4382.65,3975.23,407.42,1606.27,1769.05,-162.78,21.78
21,11,2014,8477.35,8408.2,8489.8,8398.6,137020,0.009,13.8525,14.165,15.145,11.05,-0.0221,8.168,8.168,8.168,8.168,0.0012,61.767,61.845,61.905,61.745,-0.0026,76.51,76.29,77.83,75.62,275.32,0.0123,4134.87,4012.37,122.5,1662.12,1524.53,137.59,21.70
20,11,2014,8401.9,8406.5,8410.85,8353.15,122780,0.0023,14.165,14.345,14.355,11.905,-0.0125,8.158,8.158,8.158,8.158,-0.0007,61.93,62.04,62.23,61.89,-0.0002,75.58,74.25,75.76,74.17,28.25,0.0134,3163.39,3640.54,-477.15,1271,1169.38,101.62,21.51
19,11,2014,8382.3,8440.65,8455.65,8360.5,125400,-0.0052,14.345,14.065,14.6325,10.245,0.0199,8.164,8.164,8.164,8.164,0.0013,61.945,61.845,62.008,61.795,0.0036,74.58,74.23,75.4,73.88,116.28,-0.0004,4313.42,4241.62,71.8,1170.4,1661.66,-491.26,21.33
18,11,2014,8425.9,8441.25,8454.5,8407.25,134680,-0.0006,14.065,14.41,14.905,10.84,-0.0239,8.153,8.153,8.153,8.153,-0.0034,61.725,61.735,61.885,61.705,-0.0017,74.61,75.49,76.44,74.12,186.21,-0.0136,3900.45,4002.43,-101.98,1586.1,1818.52,-232.42,21.47
17,11,2014,8430.75,8378.4,8438.1,8349.1,113880,0.0049,14.41,13.9725,14.91,11.48,0.0313,8.181,8.181,8.181,8.181,-0.0049,61.83,61.63,61.83,61.63,0.0019,75.64,75.93,76.18,74.71,279.46,-0.0024,3693.78,3037.41,656.37,1576.48,1824.34,-247.86,21.45
14,11,2014,8389.9,8360.7,8400.65,8346.8,146770,0.0038,13.9725,13.8,14.2,11.3825,0.0125,8.215,8.215,8.215,8.215,-0.0007,61.715,61.63,61.86,61.56,0.0019,75.82,74.36,76.3,73.25,355.25,0.0217,4986.8,4340.9,645.9,1418.23,1935.74,-517.51,21.35
13,11,2014,8357.85,8405.25,8408,8320.35,127360,-0.003,13.8,14.435,14.435,12.7125,-0.044,8.221,8.221,8.221,8.221,0.0077,61.6,61.49,61.635,61.49,0.0037,74.21,76.95,77.16,74.07,447.01,-0.0385,3933.01,3242.4,690.61,1090.87,1829.11,-738.24,21.26
12,11,2014,8383.3,8378.9,8415.05,8370.5,125240,0.0025,14.435,14.8,14.8,12.5875,-0.0247,8.158,8.158,8.158,8.158,-0.0033,61.375,61.535,61.57,61.375,-0.0023,77.18,77.5,78.08,76.63,359.95,-0.0098,4112.93,3653.46,459.47,1249.68,1809.12,-559.44,21.33
11,11,2014,8362.65,8354.1,8378.7,8321.85,122010,0.0022,14.8,13.93,15.485,12.72,0.0625,8.185,8.185,8.185,8.185,0.0009,61.515,61.57,61.65,61.515,0.0005,77.94,77.18,78.04,76.42,314.31,0.007,4443.96,3985.92,458.04,1181.26,1698.24,-516.98,21.29
10,11,2014,8344.25,8337.8,8383.05,8304.45,130750,0.0009,13.93,14.11,17.21,12.975,-0.0128,8.178,8.178,8.178,8.178,-0.0038,61.485,61.465,61.57,61.39,-0.0006,77.4,78.5,79.85,77.13,319.49,-0.0159,4291.6,3936.3,355.3,1435.41,1750.34,-314.93,21.24
7,11,2014,8337,8331.85,8360.35,8290.25,153430,-0.0002,14.11,13.755,14.7025,13.1225,0.0258,8.209,8.209,8.209,8.209,0.0022,61.52,61.44,61.7,61.44,0.0003,78.65,77.86,79.41,77.47,306.08,0.0095,8091.15,5554.02,2537.13,1818.33,2010.53,-192.2,21.31
5,11,2014,8338.3,8351.25,8365.55,8323.5,161620,0.0017,13.755,13.7375,14.32,12.49,0.0013,8.191,8.191,8.191,8.191,-0.0082,61.435,61.34,61.545,61.3,0.0007,78.68,77.36,79.35,76.46,447.69,0.0193,7123.22,6092.37,1030.85,1307.55,2512.18,-1204.63,21.54
3,11,2014,8324.15,8348.15,8350.6,8297.65,141090,0.0002,13.7375,13.295,13.945,12.455,0.0333,8.259,8.259,8.259,8.259,-0.0023,61.42,61.51,61.51,61.325,0.0002,78.78,80.59,80.98,78.08,386.05,-0.0219,4459.07,3045.73,1413.34,1334.2,2517.28,-1183.08,21.58
31,10,2014,8322.2,8200.8,8330.75,8198.05,176160,0.0187,13.295,13.265,13.76,12.215,0.0023,8.278,8.278,8.278,8.278,-0.0013,61.405,61.365,61.615,61.3,-0.0006,80.54,81.04,81.27,79.55,294.18,-0.0071,5582.74,3828.01,1754.73,2175.71,2452.2,-276.49,21.58
30,10,2014,8169.2,8085.2,8181.55,8085.2,205670,0.0097,13.265,13.005,13.4575,11.7625,0.02,8.289,8.289,8.289,8.289,-0.0035,61.44,61.29,61.555,61.29,0.0024,81.12,81.93,82.09,80.72,270.07,-0.0131,6643.75,5386.26,1257.49,2232.69,2326.7,-94.01,21.16
29,10,2014,8090.45,8077.05,8097.95,8052.25,148310,0.0078,13.005,13.3225,13.595,12.54,-0.0238,8.318,8.318,8.318,8.318,-0.0005,61.29,61.265,61.375,61.22,0.0017,82.2,81.55,82.88,81.44,283.76,0.0096,4453.43,3667.82,785.61,1263.56,1770.85,-507.29,20.92
